Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<int>::allocate(unsigned long long, void const*)
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<unsigned long long>::deallocate(unsigned long long*, unsigned long long)
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long* const&)
  0.00     79.74     0.00        2     0.00     0.00  landscape::speciation(unsigned int)
  0.00     79.74     0.00        2     0.00     0.00  landscape::increaseAge()
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00     79.74     0.00        2     0.00     0.00  std::allocator<int>::allocator()
  0.00     79.74     0.00        2     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00     79.74     0.00        2     0.00     0.00  std::allocator<int>::~allocator()
  0.00     79.74     0.00        2     0.00     0.00  std::allocator<int>::~allocator()
  0.00     79.74     0.00        2     0.00     0.00  std::_Iter_base<int*, false>::_S_base(int*)
  0.00     79.74     0.00        2     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long long)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long long)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long long)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long long, std::allocator<int> const&)
  0.00     79.74     0.00        2     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00     79.74     0.00        2     0.00     0.00  void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&)
  0.00     79.74     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long long, int const&)
  0.00     79.74     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long long, int const&, std::allocator<int> const&)
  0.00     79.74     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00     79.74     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long long, int>(int*, unsigned long long, int const&)
  0.00     79.74     0.00        2     0.00     0.00  std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  0.00     79.74     0.00        2     0.00     0.00  void std::uninitialized_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&)
  0.00     79.74     0.00        2     0.00     0.00  void std::__uninitialized_fill_n_a<int*, unsigned long long, int, int>(int*, unsigned long long, int const&, std::allocator<int>&)
  0.00     79.74     0.00        2     0.00     0.00  int* std::fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&)
  0.00     79.74     0.00        2     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00     79.74     0.00        2     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00     79.74     0.00        1     0.00     0.00  model::getclimate()
  0.00     79.74     0.00        1     0.00    77.51  model::update(unsigned int)
  0.00     79.74     0.00        1     0.00     0.00  model::model(int, int, int, bool, bool, int)
  0.00     79.74     0.00        1     0.00     0.00  model::~model()
  0.00     79.74     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::new_allocator()
  0.00     79.74     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~new_allocator()
  0.00     79.74     0.00        1     0.00     0.00  landscape::initialize(int, int, int)
  0.00     79.74     0.00        1     0.00     0.00  landscape::landscape(int, int, int, bool, bool, int)
  0.00     79.74     0.00        1     0.00     0.00  landscape::~landscape()
  0.00     79.74     0.00        1     0.00     0.00  phylogeny::writePhylogeny(unsigned long long, unsigned int)
  0.00     79.74     0.00        1     0.00     0.00  phylogeny::writeSpeciesData()
  0.00     79.74     0.00        1     0.00     0.00  phylogeny::phylogeny()
  0.00     79.74     0.00        1     0.00     0.00  phylogeny::~phylogeny()
  0.00     79.74     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator*() const
  0.00     79.74     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator-(long long const&) const
  0.00     79.74     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocator()
  0.00     79.74     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~allocator()
  0.00     79.74     0.00        1     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::end()
  0.00     79.74     0.00        1     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::back()
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_M_initialize()
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl()
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::~_Rb_tree_impl()
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*)
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree()
  0.00     79.74     0.00        1     0.00     0.00  std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree()
  0.00     79.74     0.00        1     0.00     0.00  std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::multimap()
  0.00     79.74     0.00        1     0.00     0.00  std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~multimap()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.01% of 79.74 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     97.2    0.00   77.51                 main [1]
                0.00   77.51       1/1           model::update(unsigned int) [2]
                0.00    0.00       1/1           model::model(int, int, int, bool, bool, int) [28]
                0.00    0.00       1/1           model::getclimate() [530]
                0.00    0.00       1/1           phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
                0.00    0.00       1/1           phylogeny::writeSpeciesData() [536]
                0.00    0.00       1/1           model::~model() [531]
-----------------------------------------------
                0.00   77.51       1/1           main [1]
[2]     97.2    0.00   77.51       1         model::update(unsigned int) [2]
               77.39    0.12       2/2           landscape::reproduce(unsigned int) [3]
                0.00    0.00       2/2           landscape::speciation(unsigned int) [31]
                0.00    0.00       4/7           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [443]
                0.00    0.00       2/2           landscape::increaseAge() [504]
-----------------------------------------------
               77.39    0.12       2/2           model::update(unsigned int) [2]
[3]     97.2   77.39    0.12       2         landscape::reproduce(unsigned int) [3]
                0.05    0.01  131072/131072      multiNom::multinomialDraw(double*, int) [8]
                0.00    0.04  131072/131072      individual::operator=(individual const&) [16]
                0.01    0.00  262142/327686      species::updateMean() [23]
                0.00    0.00  131072/196612      species::sumMean(double, double, double) [374]
                0.00    0.00  131070/131074      species::decMean(double, double, double) [375]
                0.00    0.00       2/2           multiNom::multiNom() [496]
                0.00    0.00       2/2           multiNom::~multiNom() [497]
-----------------------------------------------
                                                 <spontaneous>
[4]      1.5    1.19    0.00                 std::random_device::_M_init_pretr1(std::string const&) [4]
-----------------------------------------------
                                                 <spontaneous>
[5]      0.6    0.49    0.00                 std::mersenne_twister_engine<unsigned int, 32ull, 624ull, 397ull, 31ull, 2567483615u, 11ull, 4294967295u, 7ull, 2636928640u, 15ull, 4022730752u, 18ull, 1812433253u>::_M_gen_rand() [5]
-----------------------------------------------
                                                 <spontaneous>
[6]      0.3    0.23    0.00                 exp [6]
-----------------------------------------------
                                                 <spontaneous>
